Deal_id,Deal_date,First_deal_date,Secret_dwarf_info_1,Secret_dwarf_info_2,Secret_dwarf_info_3,First_default_date,Successful_deals_count,Region,Tavern,Hashed_deal_detail_1,Hashed_deal_detail_2,Hashed_deal_detail_3,Hashed_deal_detail_4,Hashed_deal_detail_5,Hashed_deal_detail_6,Age,Gender,Default
58395375,2016-07-25,2016-01-09,,,,,0.0,Tavern_district_4,13,2.5,-3,11,2.5,-3,5,35.0,Female,0
30347684,2015-12-29,2015-03-14,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,27.0,Male,1
34715841,2016-02-17,2015-11-02,,,,,2.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,20.0,Female,1
49285330,2016-05-16,2016-04-21,,,,,0.0,Tavern_district_6,8,2.5,-3,6,2.5,-3,5,30.0,Female,0
58982915,2016-07-31,2015-11-05,,,,,0.0,Tavern_district_5,7,2.5,-3,10,2.5,-3,5,51.0,Female,0
2754252,2015-12-10,2015-03-12,,,,,1.0,Tavern_district_1,7,2.5,-3,12,2.5,-3,5,56.0,Female,0
33970267,2016-02-11,2015-12-29,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,36.0,Female,0
29333763,2015-12-22,2015-04-19,,,,,0.0,Tavern_district_3,15,2.5,-3,11,2.5,-3,5,66.0,Female,0
43159383,2016-04-09,2015-11-08,,,,,0.0,Tavern_district_4,7,2.5,-3,5,7.5,-3,5,33.0,Female,0
32427167,2016-01-26,2015-11-11,,,,,0.0,Tavern_district_2,7,2.5,-3,7,2.5,-3,5,36.0,Female,0
61698475,2016-08-21,2016-06-26,,,,,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,46.0,Female,0
13974086,2015-07-24,2015-03-15,,,,,2.0,Tavern_district_2,15,2.5,1,5,2.5,-3,5,24.0,Female,0
48062393,2016-05-08,2015-11-16,,,,,0.0,Tavern_district_3,7,2.5,-3,12,2.5,-3,5,27.0,Female,0
55611188,2016-06-29,2016-05-05,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,56.0,Female,0
40702636,2016-03-27,2015-11-30,3.5,-3.0,5.0,2016-01-30,2.0,Tavern_district_3,7,2.5,2,5,2.5,-3,5,56.0,Female,0
24744450,2015-11-17,2015-05-06,,,,,0.0,Tavern_district_6,7,2.5,-3,7,2.5,-3,5,30.0,Male,0
6675388,2016-09-18,2016-05-15,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,50.0,Female,0
59928017,2016-08-09,2015-12-15,,,,,3.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,56.0,Female,0
61018043,2016-08-17,2016-02-20,,,,,0.0,Tavern_district_3,13,2.5,-3,5,9.5,-3,5,44.0,Female,0
66194383,2016-09-15,2016-05-26,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,56.0,Female,1
54879760,2016-06-23,2015-04-24,,,,,2.0,Tavern_district_3,27,2.5,-2,5,11.5,-3,5,31.0,Female,0
22253376,2015-11-03,2015-03-08,,,,,6.0,Tavern_district_4,27,2.5,-3,13,3.5,-3,5,61.0,Female,0
21556649,2015-10-27,2015-03-07,,,,,1.0,Tavern_district_0,7,2.5,-3,11,2.5,-3,5,65.0,Female,0
67623442,2016-09-22,2015-10-20,3.5,-2.0,6.0,2015-11-20,4.0,Tavern_district_2,7,2.5,-3,15,2.5,-3,5,45.0,Female,0
54373851,2016-06-19,2015-04-19,,,,,9.0,Tavern_district_3,27,2.5,-3,18,4.5,-3,5,43.0,Male,0
42893859,2016-04-08,2015-10-06,3.5,-2.0,6.0,2016-02-06,2.0,Tavern_district_2,13,2.5,-3,17,2.5,-3,5,40.0,Female,0
53222528,2016-06-10,2016-01-12,3.5,-2.0,6.0,2016-04-15,2.0,Tavern_district_3,7,2.5,-3,9,3.5,-3,5,20.0,Female,1
22278236,2015-11-03,2015-03-22,,,,,3.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,49.0,Female,0
55376174,2016-06-27,2015-06-29,,,,,1.0,Tavern_district_1,27,2.5,4,5,3.5,-3,5,29.0,Female,0
49375231,2016-05-16,2015-10-29,,,,,0.0,Tavern_district_5,17,2.5,-3,10,2.5,-3,5,41.0,Female,0
50146480,2016-05-21,2016-02-21,,,,,0.0,Tavern_district_5,8,2.5,-3,7,2.5,-3,5,35.0,Female,0
62613490,2016-08-27,2016-05-08,3.5,-2.0,5.0,2016-06-13,0.0,Tavern_district_3,13,2.5,-3,8,2.5,-3,5,22.0,Female,0
24726531,2015-11-17,2015-08-18,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,40.0,Female,0
39605718,2016-03-20,2015-07-18,,,,,2.0,Tavern_district_2,27,2.5,-3,11,2.5,-3,5,37.0,Female,0
63062044,2016-08-29,2015-09-08,,,,,3.0,Tavern_district_3,7,2.5,-3,11,3.5,-3,5,24.0,Female,0
1853466,2015-10-01,2015-04-21,3.5,-3.0,5.0,2015-09-20,2.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,48.0,Female,0
995061,2015-05-12,2015-04-07,,,,,0.0,Tavern_district_7,27,2.5,-3,6,2.5,-3,5,31.0,Female,0
42529131,2016-04-06,2015-10-11,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,55.0,Female,0
17838320,2015-09-23,2015-07-21,,,,,0.0,Tavern_district_4,7,2.5,-3,7,2.5,-3,5,40.0,Female,0
32307165,2016-01-24,2015-08-23,,,,,2.0,Tavern_district_3,27,2.5,-3,6,6.5,-3,5,28.0,Female,0
29487127,2015-12-23,2015-03-24,4.5,-1.0,6.0,2015-05-30,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,23.0,Female,1
60193942,2016-08-11,2016-07-03,,,,,0.0,Tavern_district_5,13,2.5,-3,6,2.5,-3,5,32.0,Female,0
26887562,2015-12-03,2015-04-28,,,,,2.0,Tavern_district_4,23,2.5,-3,14,2.5,-3,5,23.0,Female,0
17438137,2015-09-19,2015-04-29,4.5,-1.0,6.0,2015-06-30,0.0,Tavern_district_3,7,2.5,-1,10,2.5,-3,5,72.0,Female,1
57429828,2016-07-16,2016-06-02,,,,,0.0,Tavern_district_6,27,2.5,-3,5,4.5,-3,5,32.0,Female,0
34155298,2016-02-13,2015-06-05,,,,,4.0,Tavern_district_0,7,2.5,-3,14,2.5,-3,5,32.0,Female,0
38917972,2016-03-17,2015-06-05,,,,,2.0,Tavern_district_3,7,2.5,-3,13,2.5,-3,5,26.0,Female,0
38171823,2016-03-12,2015-12-02,,,,,0.0,Tavern_district_6,13,2.5,-3,8,2.5,-3,5,40.0,Female,0
57415365,2016-07-16,2015-10-26,,,,,0.0,Tavern_district_6,7,2.5,-3,8,5.5,-3,5,23.0,Female,0
23372517,2015-11-10,2015-03-25,3.5,-3.0,5.0,2015-10-02,2.0,Tavern_district_3,23,2.5,3,5,2.5,-3,5,23.0,Female,0
51582439,2016-05-29,2015-12-28,,,,,0.0,Tavern_district_6,27,2.5,-3,10,2.5,-3,5,31.0,Female,0
38806956,2016-03-16,2015-10-10,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,26.0,Female,0
8453716,2015-04-12,2015-03-21,,,,,0.0,Tavern_district_2,2,2.5,-3,5,3.5,-3,5,30.0,Male,0
63757760,2016-09-01,2015-12-31,,,,,2.0,Tavern_district_4,13,2.5,-3,13,2.5,-3,5,29.0,Female,0
15209366,2015-08-18,2015-06-14,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,30.0,Female,0
4191867,2016-04-02,2015-12-06,,,,,0.0,Tavern_district_1,13,2.5,-3,5,6.5,-3,5,28.0,Male,0
8932358,2015-04-21,2015-02-18,,,,,2.0,Tavern_district_3,8,2.5,-3,6,2.5,-3,5,66.0,Female,0
60926647,2016-08-16,2016-02-03,,,,,1.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,31.0,Female,1
42500941,2016-04-06,2015-05-14,,,,,2.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,25.0,Female,0
66328255,2016-09-16,2016-06-02,3.5,-2.0,6.0,2016-08-06,0.0,Tavern_district_2,7,2.5,-3,8,2.5,-3,5,42.0,Female,0
65260362,2016-09-10,2016-07-17,,,,,0.0,Tavern_district_3,13,2.5,-3,5,3.5,-3,5,21.0,Female,1
44831967,2016-04-18,2016-02-05,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,20.0,Female,0
30343057,2015-12-29,2015-07-27,,,,,2.0,Tavern_district_3,23,2.5,-3,8,2.5,-3,5,36.0,Female,1
26613280,2015-11-30,2015-03-26,,,,,0.0,Tavern_district_1,7,2.5,-3,8,2.5,-3,5,23.0,Female,0
59762071,2016-08-07,2016-04-03,,,,,0.0,Tavern_district_2,49,2.5,-3,9,2.5,-3,5,62.0,Female,0
58142735,2016-07-23,2015-08-27,3.5,-3.0,5.0,2016-03-01,3.0,Tavern_district_3,7,2.5,7,5,5.5,-3,5,31.0,Female,0
10308965,2015-05-19,2015-04-15,,,,,0.0,Tavern_district_1,22,2.5,-3,6,2.5,-3,5,27.0,Female,0
18101784,2015-09-26,2015-06-21,,,,,2.0,Tavern_district_3,13,2.5,-3,8,2.5,-3,5,25.0,Male,0
37500587,2016-03-08,2015-05-20,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,40.0,Female,0
19394921,2015-10-09,2015-04-19,,,,,0.0,Tavern_district_2,7,2.5,-3,11,2.5,-3,5,37.0,Female,0
56420467,2016-07-06,2015-10-08,,,,,6.0,Tavern_district_2,13,2.5,-3,19,2.5,-3,5,50.0,Female,0
47531747,2016-05-05,2015-10-10,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,47.0,Male,0
5377309,2016-06-14,2015-03-10,,,,,1.0,Tavern_district_3,7,2.5,-3,14,2.5,-3,5,28.0,Female,0
12002482,2015-05-31,2015-05-11,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,20.0,Female,0
32535451,2016-01-27,2015-06-21,,,,,3.0,Tavern_district_0,7,2.5,-3,10,2.5,-3,5,47.0,Female,0
58676514,2016-07-28,2015-05-01,,,,,2.0,Tavern_district_3,7,2.5,-3,17,2.5,-3,5,49.0,Female,0
47559476,2016-05-05,2016-01-05,,,,,0.0,Tavern_district_2,13,7.5,-2,5,3.5,-3,5,27.0,Female,0
42869050,2016-04-08,2016-03-04,,,,,0.0,Tavern_district_2,7,2.5,-3,6,2.5,-3,5,42.0,Female,0
44281712,2016-04-15,2016-02-20,,,,,0.0,Tavern_district_2,13,2.5,-3,6,2.5,-3,5,42.0,Female,0
27920269,2015-12-12,2015-10-02,,,,,0.0,Tavern_district_4,18,2.5,-3,5,4.5,-3,5,31.0,Female,0
19022965,2015-10-06,2015-03-21,,,,,2.0,Tavern_district_0,7,2.5,-3,11,2.5,-3,5,32.0,Female,0
68992417,2016-09-28,2015-11-22,,,,,3.0,Tavern_district_4,13,2.5,-3,5,6.5,-3,5,61.0,Female,0
38891380,2016-03-17,2015-09-03,3.5,-2.0,6.0,2015-12-06,0.0,Tavern_district_0,7,2.5,-3,9,2.5,-3,5,40.0,Male,0
6200343,2016-08-23,2016-04-20,,,,,2.0,Tavern_district_5,7,2.5,-3,7,2.5,-3,5,43.0,Female,0
28120691,2015-12-13,2015-05-09,5.5,-1.0,7.0,2015-06-13,0.0,Tavern_district_6,27,2.5,-3,11,2.5,-3,5,39.0,Female,0
64290227,2016-09-04,2015-09-16,,,,,0.0,Tavern_district_3,7,2.5,-1,9,2.5,-3,5,26.0,Female,0
66839737,2016-09-18,2015-09-13,6.5,-2.0,5.0,2015-12-13,2.0,Tavern_district_3,7,2.5,-3,14,3.5,-3,5,22.0,Female,0
66972132,2016-09-18,2016-03-10,3.5,-2.0,6.0,2016-06-13,2.0,Tavern_district_2,13,2.5,-3,13,2.5,-3,5,41.0,Female,0
24363235,2015-11-15,2015-07-06,5.5,-2.0,6.0,2015-08-07,0.0,Tavern_district_3,7,2.5,-3,5,5.5,-3,5,26.0,Female,1
31613499,2016-01-15,2015-05-09,,,,,4.0,Tavern_district_3,7,2.5,-3,13,2.5,-3,5,56.0,Female,0
50889712,2016-05-25,2016-03-25,,,,,0.0,Tavern_district_6,8,2.5,-3,5,4.5,-3,5,25.0,Female,0
6027205,2016-08-12,2016-05-28,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,35.0,Female,0
26557285,2015-11-30,2015-10-02,,,,,0.0,Tavern_district_4,7,2.5,-3,7,2.5,-3,5,30.0,Male,0
32885869,2016-01-31,2015-11-15,,,,,0.0,Tavern_district_6,23,2.5,-3,7,2.5,-3,5,64.0,Female,0
61088795,2016-08-17,2016-05-27,,,,,0.0,Tavern_district_6,27,2.5,-3,9,2.5,-3,5,29.0,Female,0
39893630,2016-03-22,2015-11-26,,,,,0.0,Tavern_district_2,15,2.5,-1,5,2.5,0,5,40.0,Female,0
54483670,2016-06-19,2015-02-11,3.5,-3.0,5.0,2016-06-13,5.0,Tavern_district_6,7,2.5,-3,18,2.5,-3,5,54.0,Male,0
17899837,2015-09-24,2015-06-23,,,,,0.0,Tavern_district_4,7,2.5,-3,10,2.5,-3,5,47.0,Male,0
2826294,2015-12-14,2015-11-13,,,,,0.0,Tavern_district_3,23,2.5,-3,6,2.5,-3,5,20.0,Female,1
2295907,2015-11-08,2015-08-26,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,30.0,Female,0
49136072,2016-05-15,2015-03-21,,,,,4.0,Tavern_district_3,8,2.5,-3,11,5.5,-3,5,31.0,Female,0
63034170,2016-08-29,2016-08-06,,,,,0.0,Tavern_district_6,13,2.5,-3,6,2.5,-3,5,28.0,Female,0
3277065,2016-01-30,2015-11-29,,,,,0.0,Tavern_district_6,39,2.5,-3,8,2.5,-3,5,46.0,Female,0
18272136,2015-09-28,2015-07-16,3.5,-3.0,5.0,2015-09-20,0.0,Tavern_district_6,17,2.5,-3,6,3.5,-3,5,22.0,Female,0
4998776,2016-05-21,2016-04-07,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,49.0,Female,0
23401877,2015-11-10,2015-08-27,,,,,0.0,Tavern_district_3,23,2.5,-3,7,2.5,-3,5,31.0,Female,1
53251753,2016-06-10,2015-05-02,,,,,2.0,Tavern_district_4,7,2.5,-3,19,2.5,-3,5,20.0,Female,0
69501595,2016-09-30,2015-02-25,6.5,-3.0,5.0,2016-03-01,6.0,Tavern_district_6,17,2.5,11,5,4.5,-3,5,26.0,Female,1
33883395,2016-02-10,2015-11-19,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,45.0,Female,0
39714541,2016-03-21,2015-11-07,,,,,2.0,Tavern_district_6,23,2.5,-3,8,2.5,-3,5,58.0,Female,0
49262499,2016-05-16,2015-11-15,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,32.0,Female,1
5988145,2016-08-08,2016-02-18,,,,,2.0,Tavern_district_6,13,2.5,-3,10,2.5,-3,5,34.0,Female,0
25381183,2015-11-21,2015-09-29,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,23.0,Female,0
50636286,2016-05-24,2015-09-02,3.5,-2.0,5.0,2016-03-06,4.0,Tavern_district_4,13,2.5,-3,13,2.5,-3,5,29.0,Female,1
57805851,2016-07-20,2015-05-03,,,,,2.0,Tavern_district_3,7,2.5,-3,18,2.5,-3,5,65.0,Female,0
53664267,2016-06-13,2015-11-03,,,,,2.0,Tavern_district_3,43,2.5,-3,5,11.5,-3,5,31.0,Female,0
58392560,2016-07-25,2016-03-23,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,26.0,Female,0
12119245,2015-06-03,2015-03-02,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,35.0,Female,0
62460637,2016-08-26,2015-09-17,,,,,8.0,Tavern_district_2,15,2.5,-3,5,14.5,-3,5,40.0,Female,0
42203547,2016-04-04,2016-01-20,,,,,0.0,Tavern_district_6,15,2.5,-3,7,2.5,-3,5,59.0,Female,0
67889036,2016-09-23,2015-02-22,3.5,-2.0,5.0,2016-01-01,4.0,Tavern_district_3,7,2.5,-3,18,2.5,-3,5,20.0,Female,1
65204336,2016-09-10,2015-09-14,3.5,-3.0,5.0,2016-02-13,5.0,Tavern_district_2,10,2.5,15,5,2.5,-3,5,40.0,Female,0
32557444,2016-01-27,2015-11-02,,,,,0.0,Tavern_district_3,39,2.5,-3,7,2.5,-3,5,50.0,Female,0
19511342,2015-10-10,2015-09-09,,,,,0.0,Tavern_district_3,13,2.5,-3,6,2.5,-3,5,29.0,Male,0
30176366,2015-12-28,2015-03-25,,,,,2.0,Tavern_district_3,7,2.5,-3,14,2.5,-3,5,58.0,Female,0
3919738,2016-03-19,2015-12-14,,,,,2.0,Tavern_district_0,7,2.5,-3,7,2.5,-3,5,25.0,Female,0
61223114,2016-08-18,2016-05-19,,,,,0.0,Tavern_district_6,8,2.5,-3,7,3.5,-3,5,31.0,Female,0
48166185,2016-05-08,2016-01-08,,,,,0.0,Tavern_district_1,7,2.5,-3,8,2.5,-3,5,30.0,Female,0
63121294,2016-08-29,2016-06-12,,,,,0.0,Tavern_district_2,8,2.5,-3,7,2.5,-3,5,31.0,Male,0
65896644,2016-09-13,2016-09-11,,,,,0.0,Tavern_district_2,13,2.5,-3,5,2.5,-3,5,46.0,Male,0
34123987,2016-02-12,2016-02-01,,,,,0.0,Tavern_district_6,45,2.5,-3,5,2.5,-3,5,46.0,Female,0
57721164,2016-07-19,2016-05-06,,,,,0.0,Tavern_district_1,13,2.5,-3,5,4.5,-3,5,27.0,Female,0
53303190,2016-06-11,2016-03-25,,,,,0.0,Tavern_district_0,7,2.5,-3,7,2.5,-3,5,39.0,Female,0
27727592,2015-12-11,2015-03-30,,,,,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,33.0,Female,0
47065180,2016-05-02,2016-03-10,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,34.0,Female,0
28822749,2015-12-18,2015-02-22,,,,,0.0,Tavern_district_1,17,2.5,-3,11,2.5,-3,5,20.0,Female,0
14290024,2015-08-02,2015-05-08,,,,,0.0,Tavern_district_3,8,2.5,-3,7,2.5,-3,5,53.0,Female,0
5409261,2016-06-16,2016-03-06,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,28.0,Female,0
61833063,2016-08-22,2015-11-11,,,,,1.0,Tavern_district_3,13,2.5,-3,11,5.5,-3,5,32.0,Female,0
56990441,2016-07-12,2015-11-15,,,,,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,27.0,Female,0
44232494,2016-04-15,2015-12-24,,,,,0.0,Tavern_district_5,13,2.5,-3,5,6.5,-3,5,32.0,Male,0
59936428,2016-08-09,2015-10-16,,,,,1.0,Tavern_district_3,7,2.5,-3,13,2.5,-3,5,53.0,Female,0
37669096,2016-03-09,2015-11-17,,,,,2.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,33.0,Female,0
43569776,2016-04-11,2016-01-20,,,,,0.0,,39,2.5,-3,7,2.5,-3,5,28.0,Male,1
45676134,2016-04-23,2015-12-27,,,,,0.0,Tavern_district_6,26,2.5,-3,8,2.5,-3,5,23.0,Female,0
43519522,2016-04-11,2016-03-08,,,,,0.0,Tavern_district_6,17,2.5,-3,7,2.5,-3,5,35.0,Female,0
5791771,2016-07-21,2016-03-19,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,31.0,Female,0
42227124,2016-04-04,2015-12-20,,,,,0.0,Tavern_district_5,17,2.5,-3,8,2.5,-3,5,29.0,Female,0
16034334,2015-08-31,2015-08-09,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,37.0,Female,1
44598663,2016-04-17,2015-09-14,,,,,1.0,Tavern_district_4,7,2.5,-3,11,2.5,-3,5,39.0,Female,1
6899626,2016-09-28,2016-04-18,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,53.0,Female,0
278680100,2015-12-12,2015-04-11,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,44.0,Female,0
31282292,2016-01-10,2015-12-14,,,,,0.0,Tavern_district_4,13,2.5,-3,5,3.5,-3,5,27.0,Female,0
2595617,2015-11-11,2015-11-10,,,,,,Tavern_district_3,26,2.5,-3,5,2.5,-3,5,25.0,Female,0
50228184,2016-05-22,2015-11-11,3.5,-2.0,6.0,2015-12-13,2.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,35.0,Female,0
5235164,2016-06-04,2016-04-01,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,28.0,Female,0
51028031,2016-05-26,2015-08-30,,,,,2.0,Tavern_district_4,13,2.5,-3,11,5.5,-3,5,28.0,Male,0
68677466,2016-09-27,2016-05-28,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,50.0,Female,0
22586647,2015-11-06,2015-07-15,,,,,2.0,Tavern_district_0,7,2.5,-3,8,2.5,-3,5,29.0,Female,0
46742097,2016-04-29,2016-01-12,,,,,0.0,Tavern_district_2,27,2.5,-3,8,2.5,-3,5,30.0,Female,0
30081588,2015-12-27,2015-11-20,,,,,0.0,Tavern_district_7,13,2.5,-3,5,3.5,-3,5,35.0,Female,0
4053574,2016-03-26,2015-03-29,4.5,-1.0,5.0,2015-10-02,1.0,Tavern_district_3,7,2.5,-3,17,2.5,-3,5,23.0,Female,1
53049886,2016-06-09,2015-10-25,,,,,0.0,Tavern_district_3,7,2.5,-3,7,3.5,-3,5,45.0,Male,1
58018760,2016-07-22,2015-11-07,3.5,-3.0,5.0,2016-01-15,0.0,Tavern_district_3,26,2.5,-3,7,3.5,-3,5,20.0,Female,0
67138877,2016-09-19,2016-01-17,3.5,-2.0,6.0,2016-03-20,3.0,Tavern_district_7,13,2.5,-2,14,2.5,-3,5,43.0,Female,0
46019939,2016-04-25,2015-05-18,,,,,1.0,Tavern_district_0,7,2.5,-3,11,2.5,-3,5,59.0,Female,0
3934036,2016-03-19,2016-02-03,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,42.0,Male,0
3074268,2015-12-31,2015-10-23,,,,,0.0,Tavern_district_1,7,2.5,-3,7,2.5,-3,5,31.0,Female,0
43473431,2016-04-11,2016-02-12,3.5,-3.0,5.0,2016-03-13,0.0,Tavern_district_6,8,2.5,-3,6,2.5,-3,5,36.0,Female,0
3272285,2016-01-29,2015-09-13,,,,,0.0,Tavern_district_4,39,2.5,-3,9,2.5,-3,5,28.0,Female,0
32732181,2016-01-29,2015-10-21,,,,,0.0,Tavern_district_4,7,2.5,-3,9,2.5,-3,5,29.0,Female,0
14713160,2015-08-12,2015-07-21,,,,,0.0,Tavern_district_3,26,2.5,-3,6,2.5,-3,5,60.0,Female,0
47944487,2016-05-07,2016-03-24,,,,,0.0,Tavern_district_1,13,2.5,-3,6,2.5,-3,5,26.0,Female,0
67928017,2016-09-23,2015-11-08,,,,,2.0,Tavern_district_1,18,2.5,-3,5,12.5,-3,5,26.0,Female,0
13797193,2015-07-19,2015-02-17,,,,,0.0,Tavern_district_2,27,2.5,2,5,2.5,-3,5,44.0,Female,0
39639810,2016-03-20,2015-06-02,3.5,-3.0,5.0,2016-01-15,1.0,Tavern_district_1,7,2.5,2,5,4.5,-3,5,22.0,Female,0
56370032,2016-07-06,2016-05-08,,,,,0.0,Tavern_district_2,13,4.5,-3,5,2.5,-3,5,34.0,Female,0
5664889,2016-07-08,2015-10-08,,,,,9.0,Tavern_district_2,13,2.5,-3,19,2.5,-3,5,50.0,Female,0
67094030,2016-09-19,2015-09-09,5.5,-3.0,5.0,2016-01-15,2.0,Tavern_district_3,7,2.5,-3,15,2.5,-3,5,22.0,Female,0
53652252,2016-06-13,2016-01-24,,,,,0.0,Tavern_district_1,7,2.5,-3,8,2.5,-3,5,30.0,Female,0
32080739,2016-01-22,2015-12-09,,,,,0.0,Tavern_district_1,23,2.5,-2,5,2.5,-3,5,30.0,Female,0
59372339,2016-08-04,2015-10-12,5.5,-1.0,6.0,2016-01-15,4.0,Tavern_district_2,7,2.5,-3,10,7.5,-3,5,27.0,Female,0
60112414,2016-08-10,2016-05-15,,,,,0.0,Tavern_district_6,39,2.5,-3,5,4.5,-3,5,49.0,Female,0
67067556,2016-09-19,2015-11-26,,,,,1.0,Tavern_district_2,13,2.5,-3,14,2.5,-3,5,40.0,Female,0
26952526,2015-12-04,2015-11-04,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,55.0,Female,0
52454350,2016-06-05,2015-11-20,,,,,2.0,Tavern_district_0,7,2.5,-3,11,2.5,-3,5,34.0,Female,1
66237560,2016-09-15,2016-01-18,,,,,2.0,Tavern_district_2,7,2.5,-3,11,2.5,-3,5,38.0,Female,0
39423545,2016-03-20,2015-09-12,3.5,-3.0,5.0,2016-01-15,2.0,Tavern_district_0,7,2.5,-3,9,5.5,-3,5,30.0,Female,0
10252511,2015-05-18,2015-03-04,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,56.0,Female,0
37977096,2016-03-11,2015-11-30,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,48.0,Female,0
43561013,2016-04-11,2015-07-08,,,,,2.0,Tavern_district_5,7,2.5,-3,13,2.5,-3,5,35.0,Female,0
32259015,2016-01-24,2015-11-10,,,,,0.0,Tavern_district_3,13,2.5,-3,7,2.5,-3,5,34.0,Male,0
60710810,2016-08-14,2015-12-22,,,,,2.0,Tavern_district_7,13,2.5,-3,12,2.5,-3,5,31.0,Female,0
53659662,2016-06-13,2016-03-02,,,,,0.0,Tavern_district_1,13,4.5,-2,5,2.5,-3,5,30.0,Female,0
52406369,2016-06-04,2016-02-20,,,,,0.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,45.0,Female,0
59556334,2016-08-05,2016-06-01,,,,,0.0,Tavern_district_4,13,2.5,-3,6,3.5,-3,5,30.0,Female,0
27889876,2015-12-12,2015-05-11,,,,,1.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,20.0,Female,1
17846170,2015-09-24,2015-03-20,,,,,2.0,Tavern_district_0,7,2.5,-3,8,2.5,-3,5,36.0,Female,0
56848039,2016-07-10,2016-05-28,,,,,0.0,Tavern_district_3,7,2.5,-3,5,3.5,-3,5,28.0,Female,0
61431466,2016-08-20,2015-11-07,,,,,4.0,Tavern_district_3,7,2.5,1,11,6.5,-3,5,56.0,Female,0
67383114,2016-09-21,2016-02-12,,,,,1.0,Tavern_district_0,7,2.5,-3,10,2.5,-3,5,46.0,Female,0
55987449,2016-07-02,2016-02-09,,,,,2.0,Tavern_district_5,7,2.5,-3,9,2.5,-3,5,27.0,Female,0
47338219,2016-05-03,2015-12-11,,,,,2.0,Tavern_district_4,13,2.5,-3,5,8.5,-3,5,28.0,Female,0
38259654,2016-03-13,2015-05-16,,,,,0.0,Tavern_district_3,39,2.5,-3,7,3.5,-3,5,34.0,Male,0
48626450,2016-05-12,2015-11-21,,,,,0.0,Tavern_district_6,13,2.5,-3,10,2.5,-3,5,27.0,Female,0
38142530,2016-03-12,2016-02-24,,,,,0.0,Tavern_district_6,13,2.5,-3,6,2.5,-3,5,36.0,Female,0
38643747,2016-03-15,2015-05-21,,,,,3.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,26.0,Female,0
30398544,2015-12-29,2015-11-23,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,25.0,Female,0
